"","x"
"9117",7.7720207253886e-06
"9118",0.7413
"9119",0.000666666666666667
"9120",0.03375
"9121",0.00075
"9122",0
"9123",0.0199666666666667
"9124",0.001
"9125",0.0721744386873921
"9126",0.00778333333333333
"9127",2e-04
"9128",0.00900777202072539
"9129",0
"9130",0.00543996722427957
"9131",0.165838900425395
"9132",0.005
"9133",0.00100777202072539
"9134",0.0299411053540587
"9135",0
"9136",0
"9137",0.00779808590424513
"9138",0.00203333333333333
"9139",0.000583333333333333
"9140",0
"9141",0.004
"9142",0.01315
"9143",3.36700336700337e-06
"9144",0.00425970511384845
"9145",0.00871428571428571
"9146",0.045453367003367
"9147",0.103482251082251
"9148",7.7720207253886e-06
"9149",0
"9150",0
"9151",0.003903367003367
"9152",0.00300785340314136
"9153",0.0541624209683874
"9154",3.36700336700337e-06
"9155",0.251166666666667
"9156",0.002
"9157",2e-04
"9158",0
"9159",0.0118333333333333
"9160",0.002
"9161",0.00835777202072539
"9162",0
"9163",0.00100777202072539
"9164",0.00100777202072539
"9165",1.36678344284442e-05
"9166",0.002
"9167",7.7720207253886e-06
"9168",7.69230769230769e-06
"9169",0.00751666666666667
"9170",0.001
"9171",0.0148393393393393
"9172",7.7720207253886e-06
"9173",5e-04
"9174",0.00680345103307107
"9175",0.174774429223744
"9176",1.21198468123451e-05
"9177",0
"9178",1.92864551819518e-05
"9179",8.72817955112219e-06
"9180",0.000409320008341488
"9181",0.000333333333333333
"9182",2.5974025974026e-06
"9183",0.00258333333333333
"9184",0
"9185",0.00597198581560284
"9186",0.000207772020725389
"9187",0.00102746124627862
"9188",0.00965298210735586
"9189",0.00200600600600601
"9190",0.0418833333333333
"9191",0.002
"9192",0.00165777202072539
"9193",0
"9194",0.00333933933933934
"9195",7.69230769230769e-06
"9196",0.005003367003367
"9197",0.001
"9198",3.36700336700337e-06
"9199",0.00260970511384845
"9200",0
"9201",9.32000834148767e-06
"9202",0.00805777202072539
"9203",9.32000834148767e-06
"9204",0.977733333333333
"9205",0.00253333333333333
"9206",0.000333333333333333
"9207",3.36700336700337e-06
"9208",0.000209320008341488
"9209",0.0038
"9210",0
"9211",7.7720207253886e-06
"9212",0.00303333333333333
"9213",0.003
"9214",0.002
"9215",0.0303945537398417
"9216",3.36700336700337e-06
"9217",0
"9218",0
"9219",0
"9220",0.001
"9221",0.00540777202072539
"9222",0.0787530303030303
"9223",0.001
"9224",0.0256954545454545
"9225",0.002
"9226",0
"9227",0.00645393700787402
"9228",0
"9229",0
"9230",0.00356964877402253
"9231",0.000253367003367003
"9232",0.0051
"9233",0.00300600600600601
"9234",0.0419
"9235",0.0174
"9236",0.001
"9237",0
"9238",0
"9239",0.0069
"9240",0.00726630434782609
"9241",0.0148903651115619
"9242",0
"9243",0.104361904761905
"9244",0.0439719858156028
"9245",0
"9246",0
"9247",0
"9248",0
"9249",0.02422351581001
"9250",0.00100785340314136
"9251",0
"9252",0.00100769230769231
"9253",0.0107448948948949
"9254",0.000675986675008154
"9255",0.006403367003367
"9256",0.0841166666666667
"9257",0.0142941176470588
"9258",0.00551666666666667
"9259",0.0037
"9260",0.00100777202072539
"9261",7.7720207253886e-06
"9262",0.0122
"9263",2.79589487818914e-05
"9264",0.0524740196078431
"9265",0
"9266",0
"9267",0.0813474265518003
"9268",0.00878333333333333
"9269",0.000208728179551122
"9270",0
"9271",0
"9272",0.0130087281795511
"9273",0.00181666666666667
"9274",0.0285787148594378
"9275",5e-04
"9276",0.00100777202072539
"9277",0.0126
"9278",0.0100573529411765
"9279",0.013777887073175
"9280",0.000339682444056202
"9281",0.00433933933933934
"9282",0
"9283",0.00025
"9284",0.00758333333333333
"9285",0.0106445537398417
"9286",0.00467267267267267
"9287",0.000408333333333333
"9288",0.000333333333333333
"9289",0.00406666666666667
"9290",0.0582494386873921
"9291",0
"9292",0.000583333333333333
"9293",0.000509320008341488
"9294",0
"9295",0.0546666666666667
"9296",0.0265906373445744
"9297",0.00102795894878189
"9298",7.69230769230769e-06
"9299",0
"9300",0.0157333333333333
"9301",0
"9302",7.7720207253886e-06
"9303",0.000833333333333333
"9304",0.00133333333333333
"9305",8.72817955112219e-06
"9306",4e-04
"9307",0.0396866666666667
"9308",3.36700336700337e-06
"9309",0
"9310",0.0150244386873921
"9311",0
"9312",0
"9313",0.00283333333333333
"9314",5e-04
"9315",3.36700336700337e-06
"9316",9.32000834148767e-06
"9317",0.000262066482172505
"9318",0.002
"9319",0.017
"9320",2.98210735586481e-06
"9321",3.36700336700337e-06
"9322",3.36700336700337e-06
"9323",0.00321630434782609
"9324",0
"9325",5.68181818181818e-05
"9326",0
"9327",0.001603367003367
"9328",0
"9329",0
"9330",0
"9331",0.0273365196078431
"9332",0
"9333",0.0115333333333333
"9334",2e-04
"9335",0.007
"9336",2.98210735586481e-06
"9337",0.0232529821073559
"9338",0.00151067441504817
"9339",0.000276371780515118
"9340",0.00881137975499678
"9341",0
"9342",0.0168833333333333
"9343",0
"9344",0.00133670033670034
"9345",0.000503367003367003
"9346",0
"9347",0.00100777202072539
"9348",0.0135833333333333
"9349",0.00295777202072539
"9350",0.0525
"9351",0
"9352",0.00583333333333333
"9353",3.13222755646225e-05
"9354",0.0343351684294108
"9355",0.0165666666666667
"9356",0.020624520069808
"9357",0
"9358",1.06744150481725e-05
"9359",0
"9360",0
"9361",0
"9362",0.041074438687392
"9363",0
"9364",0.11350303030303
"9365",0.001
"9366",7.7720207253886e-06
"9367",0.0010025974025974
"9368",0.0209530303030303
"9369",0.0051
"9370",0.0124716171617162
"9371",0.007
"9372",0.00150588235294118
"9373",0.002
"9374",0.00100777202072539
"9375",0
"9376",0.002
"9377",0
"9378",0.00347003367003367
"9379",0.0301893393393393
"9380",5.31914893617021e-06
"9381",0.00225
"9382",0.000962048192771084
"9383",0
"9384",0
"9385",0.00307003367003367
"9386",0.001
"9387",7.69230769230769e-06
"9388",2e-04
"9389",0.0108787148594377
"9390",0
"9391",0.02315
"9392",0.0218337281795511
"9393",0
"9394",0.0110333333333333
"9395",0.0215577720207254
"9396",9.32000834148767e-06
"9397",0.000541105354058722
"9398",0.009
"9399",0.0235359649122807
"9400",0.0264333333333333
"9401",0.00811666666666667
"9402",0
"9403",0.0735740196078432
"9404",7.7720207253886e-06
"9405",0
"9406",3.36700336700337e-06
"9407",0
"9408",0
"9409",0
"9410",0.0652833333333333
"9411",5.31914893617021e-06
"9412",0
"9413",0
"9414",0.00201211984681234
"9415",0.001
"9416",2.98210735586481e-06
"9417",0.00025
"9418",0
"9419",3.36700336700337e-06
"9420",0.00484265334167482
"9421",7.7720207253886e-06
"9422",0.00115298210735586
"9423",7.7720207253886e-06
"9424",5.31914893617021e-06
"9425",0
"9426",0
"9427",0
"9428",0
"9429",0.000333333333333333
"9430",3.36700336700337e-06
"9431",0
"9432",0.002
"9433",0.0166529821073559
"9434",3.36700336700337e-06
"9435",7.7720207253886e-06
"9436",0.002003367003367
"9437",0.0269944444444444
"9438",2.98210735586481e-06
"9439",3.36700336700337e-06
"9440",0
"9441",3.36700336700337e-06
"9442",0.00755598679188229
"9443",0.00770872817955112
"9444",0.00319110535405872
"9445",0.1046
"9446",0.0034
"9447",0.001
"9448",0
"9449",0
"9450",0
"9451",0
"9452",0.00481929824561403
"9453",0.0012
"9454",0.0075952380952381
"9455",0.00160495049504951
"9456",0.007703367003367
"9457",0.00501111111111111
"9458",9.32000834148767e-06
"9459",0.00195777202072539
"9460",3.36700336700337e-06
"9461",0
"9462",0.0615118029029794
"9463",0.03675
"9464",0.0050863154406892
"9465",0.00265
"9466",0.004253367003367
"9467",0.00583333333333333
"9468",0.001
"9469",0.00075
"9470",0
"9471",0
"9472",0
"9473",0
"9474",0.00251122040650836
"9475",0
"9476",0
"9477",0.00075
"9478",0.0025
"9479",0
"9480",0.00680261978851529
"9481",0.001
"9482",5e-04
"9483",0.001
"9484",0.0075
"9485",4.41176470588235e-05
"9486",0
"9487",0
"9488",0.0140166666666667
"9489",0.0364411053540587
"9490",0
"9491",0.00562078189300412
"9492",0
"9493",3.36700336700337e-06
"9494",0.001
"9495",0.00173333333333333
"9496",0.00100298210735587
"9497",0.0173666666666667
"9498",3.36700336700337e-06
"9499",0.163544444444444
"9500",0.00405
"9501",0.00133333333333333
"9502",0
"9503",0.00075
"9504",0.205308333333333
"9505",0.00395
"9506",0.0097
"9507",0
"9508",0
"9509",0.001
"9510",5.31914893617021e-06
"9511",0.000257772020725389
"9512",0.0233666666666667
"9513",3.36700336700337e-06
"9514",0.0219833333333333
"9515",3.36700336700337e-06
"9516",0.002
"9517",0
"9518",0
"9519",0
"9520",0.01398125
"9521",0
"9522",0.003
"9523",0.00381928645518195
"9524",0.00100777202072539
"9525",0
"9526",3.36700336700337e-06
"9527",0
"9528",0.0955
"9529",3.36700336700337e-06
"9530",0.0202363154406892
"9531",0
"9532",0
"9533",0.0123458333333333
"9534",0.00325
"9535",0
"9536",0.0152166666666667
"9537",0
"9538",0.00145298210735586
"9539",0
"9540",0
"9541",0
"9542",3.36700336700337e-06
"9543",3.36700336700337e-06
"9544",0.0100666666666667
"9545",0.001
"9546",0.0210277777777778
"9547",0.0053749699879952
"9548",0.00136666666666667
"9549",0.00317443868739206
"9550",2e-04
"9551",0.001
"9552",0
"9553",0
"9554",0.00567254901960784
"9555",0.005203367003367
"9556",0.00100777202072539
"9557",0.00700777202072539
"9558",0.00200298210735587
"9559",0.006
"9560",0.00348673469387755
"9561",0.004
"9562",0.00481666666666667
"9563",0.00444091710758377
"9564",0.0022
"9565",0.0059
"9566",0.001003367003367
"9567",0.0252833333333333
"9568",0.001
"9569",0.00425
"9570",0
"9571",0.00893333333333333
"9572",7.69230769230769e-06
"9573",0
"9574",0.0259333333333333
"9575",7.69230769230769e-06
"9576",0
"9577",0
"9578",0.000471925050358294
"9579",0.001
"9580",0.002
"9581",0.00208933933933934
"9582",0
"9583",0.001
"9584",0.000922672672672673
"9585",1e-05
"9586",0.00106964877402253
"9587",0
"9588",0
"9589",0.0349234848484848
"9590",0
"9591",0
"9592",0.00100298210735587
"9593",0
"9594",0
"9595",0
"9596",9.32000834148767e-06
"9597",0
"9598",0.002
"9599",0
"9600",0.001003367003367
"9601",0.110565649056826
"9602",0
"9603",0.001003367003367
"9604",0
"9605",0
"9606",0
"9607",0.00140298210735586
"9608",0
"9609",0.000507692307692308
"9610",0.00100777202072539
"9611",7.7720207253886e-06
"9612",0.00326666666666667
"9613",0.002
"9614",0
"9615",0
"9616",0.001
"9617",0.00166666666666667
"9618",3.6734693877551e-05
"9619",0.00235
"9620",0.00225777202072539
"9621",0.0230593200083415
"9622",7.7720207253886e-06
"9623",3.36700336700337e-06
"9624",0.00145
"9625",0.00102265345854895
"9626",0.00834357921788639
"9627",0.000256006006006006
"9628",0
"9629",0
"9630",0.01
"9631",8e-04
"9632",0
"9633",0.000203367003367003
"9634",0
"9635",0.001
"9636",0.00392060367454068
"9637",0
"9638",0.33735
"9639",0.00406666666666667
"9640",0.044606006006006
"9641",0.0410022988505747
"9642",0.002
"9643",0.0039
"9644",7e-04
"9645",0.00653333333333333
"9646",0
"9647",7.7720207253886e-06
"9648",0
"9649",0.00308333333333333
"9650",0.0209522164651698
"9651",0.001
"9652",0.003
"9653",3.36700336700337e-06
"9654",0
"9655",0.0178112922821152
"9656",0.0587329706037936
"9657",0.00234285714285714
"9658",0
"9659",0
"9660",0.0250666666666667
"9661",0.00202795894878189
"9662",0.00621666666666667
"9663",0.0027
"9664",0.00785
"9665",0.00100872817955112
"9666",0.00300298210735587
"9667",0
"9668",0
"9669",0.0084
"9670",0.00953673469387755
"9671",0
"9672",0.00115
"9673",0.000674438687392055
"9674",0.486332142857143
"9675",0
"9676",0.0174627450980392
"9677",0.0024
"9678",5.31914893617021e-06
"9679",0
"9680",0.00133333333333333
"9681",0
"9682",0.001
"9683",0
"9684",0
"9685",0
"9686",0.0479037644527859
"9687",0
"9688",0.0205333333333333
"9689",0.001
"9690",0.00532267267267267
"9691",0
"9692",0.000845453180145678
"9693",0
"9694",0
"9695",0
"9696",0.0435336869268255
"9697",0
"9698",0.00125
"9699",0.0195244386873921
"9700",0.00314110535405872
"9701",0
"9702",0.0127335978835979
"9703",0.014
"9704",0.001
"9705",0.0062386524822695
"9706",0
"9707",0.001203367003367
"9708",0.0068
"9709",0.000541105354058722
"9710",3.36700336700337e-06
"9711",0.00300932000834149
"9712",0.0289166666666667
"9713",0
"9714",0.0126333333333333
"9715",0.002
"9716",0
"9717",0.0107166666666667
"9718",0
"9719",7.7720207253886e-06
"9720",0.0070156862745098
"9721",0
"9722",0.00836666666666667
"9723",0.001
"9724",0.0197197530864197
"9725",0.00800777202072539
"9726",0.0530872703412074
"9727",0
"9728",0.0128333333333333
"9729",0.004
"9730",0.001003367003367
"9731",0.00344471397693904
"9732",0.115233333333333
"9733",0
"9734",0
"9735",0
"9736",0.0619393393393393
"9737",3.36700336700337e-06
"9738",0.0376
"9739",0.001
"9740",0
"9741",0.0191203770627422
"9742",0.00166666666666667
"9743",0.0114
"9744",0.00345
"9745",0
"9746",0
"9747",0
"9748",7.7720207253886e-06
"9749",0.00166111111111111
"9750",0.105295882352941
"9751",0.00818333333333333
"9752",0.003003367003367
"9753",0.002903367003367
"9754",0
"9755",0.00567267267267267
"9756",0.00151122040650836
"9757",0
"9758",0.00025
"9759",0.203992061512884
"9760",0.00125600600600601
"9761",0.0017
"9762",0.00678333333333333
"9763",0.00100531914893617
"9764",7.7720207253886e-06
"9765",0.0331
"9766",7.7720207253886e-06
"9767",0
"9768",0
"9769",0
"9770",0.0651798308442548
"9771",0
"9772",3.36700336700337e-06
"9773",0
"9774",0.00479095180422776
"9775",0.001
"9776",0.0320764900662252
"9777",7.7720207253886e-06
"9778",0
"9779",0.00250777202072539
"9780",0.000956828261202019
"9781",0.000259320008341488
"9782",0
"9783",0.0130923529411765
"9784",0.0650880952380952
"9785",0.0155666666666667
"9786",0.0102700336700337
"9787",7.7720207253886e-06
"9788",0
"9789",0
"9790",0.0143
"9791",0.0423997635933806
"9792",0.00184545318014568
"9793",0.00100298210735587
"9794",0.00461666666666667
"9795",2.5e-05
"9796",0.000333333333333333
"9797",0
"9798",0.001
"9799",0
"9800",0
"9801",0.00370531914893617
"9802",0
"9803",0.00326666666666667
"9804",0.0910916666666667
"9805",0.002
"9806",5e-04
"9807",0.003
"9808",0.000333333333333333
"9809",0
"9810",0
"9811",0.00165
"9812",0
"9813",0.236027871148459
"9814",0
"9815",0.00766666666666667
"9816",0.003
"9817",0.7768
"9818",0
"9819",0
"9820",0.000333333333333333
"9821",0
"9822",0
"9823",0.001
"9824",0
"9825",0.00075
"9826",0.00217198581560284
"9827",3.36700336700337e-06
"9828",0.08025
"9829",0
"9830",0.00258333333333333
"9831",0.00125
"9832",0.0106049307371888
"9833",0.350733333333333
"9834",0.0248666666666667
"9835",0.00267003367003367
"9836",0
"9837",0
"9838",0.0116893393393393
"9839",0.00933744855967078
"9840",0.0143226726726727
"9841",0.02205
"9842",0
"9843",0.00125531914893617
"9844",0.0032
"9845",0.0173666666666667
"9846",7.69230769230769e-06
"9847",0.0104907496012759
"9848",0.007003367003367
"9849",0.0065
"9850",0.006253367003367
"9851",0.01
"9852",0
"9853",0
"9854",5e-04
"9855",0.00835
"9856",0
"9857",0.0481244386873921
"9858",0.00441666666666667
"9859",0
"9860",0.0228333333333333
"9861",0.003003367003367
"9862",0.00133933933933934
"9863",0.00655
"9864",0
"9865",0
"9866",7.69230769230769e-06
"9867",0.0725833333333333
"9868",6.00600600600601e-06
"9869",0
"9870",0
"9871",7e-04
"9872",0.0194886524822695
"9873",0.0015203770627422
"9874",0.0167711375849534
"9875",0.139875394846218
"9876",0.00169444444444444
"9877",0.0135487804878049
"9878",0.00200600600600601
"9879",0
"9880",0.000804950495049505
"9881",0
"9882",0.005
"9883",0
"9884",0.001
"9885",3.36700336700337e-06
"9886",7.7720207253886e-06
"9887",0
"9888",0.00940872817955112
"9889",0.0012
"9890",0.0010049504950495
"9891",0
"9892",0.001
"9893",0.701771052631579
"9894",0.00125
"9895",0
"9896",0.0296577720207254
"9897",0.744366666666667
"9898",0.0266388888888889
"9899",0.0105
"9900",0.00100298210735587
"9901",0.00575777202072539
"9902",0.00896666666666667
"9903",0
"9904",0.0220719858156028
"9905",7.7720207253886e-06
"9906",0.0111333333333333
"9907",0.000536315440689198
"9908",7.7720207253886e-06
"9909",0.00495298210735587
"9910",0.0575893393393393
"9911",0.0471166666666667
"9912",0.0015
"9913",0.00296179041101538
"9914",0.00616666666666667
"9915",0
"9916",0
"9917",0.0388037103960755
"9918",0.0316666666666667
"9919",0.00197348484848485
"9920",1.92864551819518e-05
"9921",0
"9922",0.0130777777777778
"9923",0
"9924",0.0282529589487819
"9925",0.0067703770627422
"9926",0.001003367003367
"9927",0.0132833333333333
"9928",0
"9929",0.0062
"9930",0
"9931",0.0185
"9932",0.0098
"9933",0
"9934",7.69230769230769e-06
"9935",0
"9936",0.002
"9937",0
"9938",0.0463377192982456
"9939",0.00100777202072539
"9940",0.015777887073175
"9941",0
"9942",0
"9943",0
"9944",0.00428333333333333
"9945",0.00125777202072539
"9946",3.36700336700337e-06
"9947",0
"9948",7.7720207253886e-06
"9949",3.36700336700337e-06
"9950",0
"9951",7.7720207253886e-06
"9952",0.00959110535405872
"9953",0.610917521367522
"9954",3.36700336700337e-06
"9955",0.0110053191489362
"9956",0.0857333333333334
"9957",2.98210735586481e-06
"9958",0.001203367003367
"9959",0
"9960",0
"9961",0.00167443868739206
"9962",0.0800573529411765
"9963",7.5e-05
"9964",0
"9965",3.36700336700337e-06
"9966",0.001003367003367
"9967",7.7720207253886e-06
"9968",0
"9969",0.0016
"9970",0.00473589743589743
"9971",0.0032
"9972",0.0432577720207254
"9973",0.0035
"9974",0
"9975",0.0132
"9976",0.0166357543017207
"9977",0
"9978",0.0400411053540587
"9979",0
"9980",0
"9981",0
"9982",0.00121960784313726
"9983",0.0145411053540587
"9984",2e-04
"9985",0
"9986",3.36700336700337e-06
"9987",0
"9988",0
"9989",7.69230769230769e-06
"9990",0.0012656862745098
"9991",0.002
"9992",0.00191666666666667
"9993",5.31914893617021e-06
"9994",0
"9995",3.13222755646225e-05
"9996",0.006
"9997",0
"9998",0.00101067441504817
"9999",0.00571666666666667
"10000",0.000258728179551122
"10001",0
"10002",0.0013675654406892
"10003",0.000583333333333333
"10004",7.7720207253886e-06
"10005",0.000666666666666667
"10006",0.00200872817955112
"10007",0.0804484488315874
"10008",0
"10009",3.36700336700337e-06
"10010",0
"10011",8.72817955112219e-06
"10012",0.000333333333333333
"10013",0
"10014",0.100324438687392
"10015",0
"10016",3.36700336700337e-06
"10017",7.7720207253886e-06
"10018",0.00351666666666667
"10019",0.00100298210735587
"10020",0.000207772020725389
"10021",0.0117256862745098
"10022",3.36700336700337e-06
"10023",0.001
"10024",0.00484110535405872
"10025",0
"10026",0.0348386524822695
"10027",0.00706128615365129
"10028",0.001
"10029",0.00025
"10030",0.00125
"10031",0.0012
"10032",0
"10033",0
"10034",0.00165
"10035",0.122135172672673
"10036",0
"10037",7.7720207253886e-06
"10038",0
"10039",0.0124393393393393
"10040",0.220423698444895
"10041",0
"10042",1.96713511930903e-05
"10043",0
"10044",1.06744150481725e-05
"10045",7.7720207253886e-06
"10046",0
"10047",0
"10048",0.002
"10049",0.00396211984681235
"10050",0.00567267267267267
"10051",0.000866666666666667
"10052",0.014
"10053",0.00100872817955112
"10054",0.0072
"10055",1.56862745098039e-05
"10056",0
"10057",0.0681441012441012
"10058",0.002
"10059",0.00100932000834149
"10060",0.000783333333333333
"10061",0
"10062",0
"10063",0.00117878651347901
"10064",0.00400872817955112
"10065",0.0100411053540587
"10066",0.00175
"10067",0.0526482332523766
"10068",0
"10069",0.00300777202072539
"10070",0.001003367003367
"10071",0
"10072",0.000704950495049505
"10073",0.921966666666667
"10074",8.33333333333333e-05
"10075",0
"10076",0.0295333333333333
"10077",0.0366
"10078",0.00858333333333333
"10079",0.00102746124627862
"10080",0
"10081",7.7720207253886e-06
"10082",0.003
"10083",0.00463333333333333
"10084",0.000533333333333333
"10085",0.0394333333333333
"10086",0.00762835765057987
"10087",0.000983333333333333
"10088",0.00333333333333333
"10089",0.0382576923076923
"10090",0
"10091",0.0396077720207254
"10092",0.00075
"10093",0.0127363154406892
"10094",0.0015
"10095",0
"10096",0
"10097",0.164273484848485
"10098",0
"10099",3.36700336700337e-06
"10100",0.001
"10101",0.001
"10102",0
"10103",0.00578333333333333
"10104",0.0121333333333333
"10105",0.0153166666666667
"10106",0.246883333333333
"10107",0.877173076923077
"10108",0.00687198581560284
"10109",0.06485
"10110",0.00617401960784314
"10111",0.9722
"10112",0.000333333333333333
"10113",0
"10114",0.03095
"10115",0.001
"10116",0.00165785340314136
"10117",3.36700336700337e-06
"10118",0.191422727272727
"10119",0.0115166666666667
"10120",3.36700336700337e-06
"10121",0.003
"10122",0.027303937007874
"10123",7.7720207253886e-06
"10124",0.121945238095238
"10125",0.0061
"10126",7.7720207253886e-06
"10127",0.000592061512884456
"10128",0.02475
"10129",0
"10130",0.00528333333333333
"10131",0.10704068627451
"10132",0.00792003367003367
"10133",0.0137833333333333
"10134",0
"10135",0.00192443868739206
"10136",0.0041
"10137",0.0309333333333333
"10138",0.001
"10139",0.0266166666666667
"10140",0.00432443868739205
"10141",0.00493333333333333
"10142",0
"10143",0.0155166666666667
"10144",0.00652857142857143
"10145",0.987111538461538
"10146",0.002003367003367
"10147",2.98210735586481e-06
"10148",0
"10149",0.0364333333333333
"10150",0
"10151",0
"10152",0.00192267267267267
"10153",0.0041204311194526
"10154",0.00217003367003367
"10155",0.00738333333333333
"10156",0
"10157",0.000402982107355865
"10158",0
"10159",0.131189215686275
"10160",0.0245333333333333
"10161",0.003
"10162",0.00755932000834149
"10163",0.00713333333333333
"10164",0.145733333333333
"10165",0
"10166",0.0115
"10167",0.123321440107934
"10168",0.00658744855967078
"10169",0.000753367003367003
"10170",0.001003367003367
"10171",0
"10172",0
"10173",1.06744150481725e-05
"10174",3.36700336700337e-06
"10175",0
"10176",0.00270333333333333
"10177",0
"10178",0.00598571428571429
"10179",0.07385
"10180",0
"10181",7.7720207253886e-06
"10182",0.00650777202072539
"10183",0.0322921568627451
"10184",0.0108195401560344
"10185",0.156019047619048
"10186",0
"10187",0.001
"10188",0.00205681818181818
"10189",0.00275371039607553
"10190",0
"10191",0
"10192",0.00628333333333333
"10193",0
"10194",0.0133166666666667
"10195",0.00166666666666667
"10196",0.00725
"10197",0.0065
"10198",0.00749878048780488
"10199",0.00295
"10200",5.31914893617021e-06
"10201",0.00375
"10202",0.001
"10203",0
"10204",0.0228333333333333
"10205",0.00620660529576166
"10206",0.001003367003367
"10207",3.36700336700337e-06
"10208",3.36700336700337e-06
"10209",0.004
"10210",0
"10211",0
"10212",0.00133333333333333
"10213",0
"10214",0.0488653904916198
"10215",0
"10216",0.0581389004253947
"10217",0.001
"10218",0.00325039484621779
"10219",0.953995238095238
"10220",2e-04
"10221",0.00498333333333333
"10222",0.00763333333333333
"10223",0.002
"10224",0
"10225",2.98210735586481e-06
"10226",0
"10227",3.36700336700337e-06
"10228",0.000675394846217789
"10229",0
"10230",0
"10231",0
"10232",0.0191244386873921
"10233",7.7720207253886e-06
"10234",0.0042
"10235",0.0398234848484848
"10236",0
"10237",0.00233333333333333
"10238",0
"10239",0
"10240",0.0218377192982456
"10241",0.0209333333333333
"10242",0.0154
"10243",0.0110372703412074
"10244",0.00282105263157895
"10245",0
"10246",0.00820777202072539
"10247",0.00120039484621779
"10248",0
"10249",0.02885
"10250",0.00200531914893617
"10251",1.56862745098039e-05
"10252",0
"10253",0.00233670033670034
"10254",0.00552539484621779
"10255",0
"10256",0
"10257",0.816516666666667
"10258",0.00225600600600601
"10259",0
"10260",0.000207772020725389
"10261",0.05685
"10262",0
"10263",2.98210735586481e-06
"10264",0.00100777202072539
"10265",0.0153166666666667
"10266",3.36700336700337e-06
"10267",0.0255342136434609
"10268",0.0402226726726727
"10269",0.0168906373445744
"10270",0.00167443868739206
"10271",0.001
"10272",0.001
"10273",0.002
"10274",0.00200777202072539
"10275",0.000257772020725389
"10276",0.0115833333333333
"10277",0.004
"10278",0.00536781609195402
"10279",3.36700336700337e-06
"10280",0.001
"10281",0.00433333333333333
"10282",0
"10283",0.489816666666667
"10284",0.00200777202072539
"10285",0.000253367003367003
"10286",0
"10287",7.7720207253886e-06
"10288",0.0355133594149122
"10289",4.41176470588235e-05
"10290",0
"10291",6.00600600600601e-06
"10292",0.004
"10293",0.00476179041101538
"10294",0
"10295",0
"10296",7.7720207253886e-06
"10297",0
"10298",6.34911072286818e-06
"10299",0.00200777202072539
"10300",0.00283201444496781
"10301",3.36700336700337e-06
"10302",0.00470298210735587
"10303",0.00629082441763411
"10304",0
"10305",0.0022
"10306",0.00100872817955112
"10307",0
"10308",0.000260674415048172
"10309",0
"10310",0.0283833333333333
"10311",0.00125785340314136
"10312",0.00353933933933934
"10313",0
"10314",0
"10315",0.0637351940457204
"10316",0
"10317",3.36700336700337e-06
"10318",0.00100777202072539
"10319",0.00864110535405872
"10320",2.98210735586481e-06
"10321",0.886533333333333
"10322",0.0227590094716421
"10323",0.939266666666666
"10324",0.0382077720207254
"10325",0.005
"10326",0.0568353535353535
"10327",2.98210735586481e-06
"10328",0.004503367003367
"10329",0.816133333333333
"10330",0.005
"10331",0
"10332",5e-04
"10333",3.36700336700337e-06
"10334",0.00723333333333333
"10335",0.00523333333333333
"10336",0.00121122040650836
"10337",0.290589339339339
"10338",0.00100872817955112
"10339",0
"10340",0.0188077720207254
"10341",0.003
"10342",0.117676638176638
"10343",0.0327240196078431
"10344",0.0121411053540587
"10345",0
"10346",0.000508728179551122
"10347",0
"10348",0.00420777202072539
"10349",0.311766666666667
"10350",3.36700336700337e-06
"10351",0.0302239706779077
"10352",0.00100298210735587
"10353",0.00633333333333333
"10354",0.03535
"10355",0.0167833333333333
"10356",0.001
"10357",0.0158666666666667
"10358",5e-04
"10359",0.003
"10360",0.0018
"10361",0.0235
"10362",3.36700336700337e-06
"10363",0.00975298210735586
"10364",0.00100932000834149
"10365",7.85340314136126e-06
"10366",0.00203806982665411
"10367",0.0502
"10368",7.7720207253886e-06
"10369",0.351561111111111
"10370",0.94525
"10371",0.000210674415048173
"10372",0.00739015151515151
"10373",0.002
"10374",0.00405600600600601
"10375",7.7720207253886e-06
"10376",0.0455333333333333
"10377",0.000258728179551122
"10378",0.00266666666666667
"10379",0
"10380",7.7720207253886e-06
"10381",7.7720207253886e-06
"10382",0.0215833333333333
"10383",0
"10384",0.00856111111111111
"10385",0.0322166666666667
"10386",0
"10387",7.7720207253886e-06
"10388",0
"10389",0
"10390",0
"10391",0
"10392",0.0250997674910167
"10393",0
"10394",0
"10395",0.0469075757575758
"10396",0.001
"10397",3.36700336700337e-06
"10398",0.001
"10399",0.0219166666666667
"10400",0.00600872817955112
"10401",0.0047
"10402",0
"10403",0
"10404",0.00245
"10405",0.00535
"10406",0
"10407",0
"10408",0.00615340136054422
"10409",7.7720207253886e-06
"10410",0
"10411",0.0015
"10412",3.36700336700337e-06
"10413",0
"10414",0.00100777202072539
"10415",0.389004761904762
"10416",0.00300777202072539
"10417",0.00025
"10418",0
"10419",0.01525
"10420",0.151733333333333
"10421",0.0066
"10422",0.00104326859927945
"10423",2e-04
"10424",0.00258933933933934
"10425",0
"10426",0.0143543859649123
"10427",0.000207772020725389
"10428",0.0100744386873921
"10429",0.01545
"10430",0.0202911053540587
"10431",0.000833333333333333
"10432",0.0116833333333333
"10433",3.36700336700337e-06
"10434",4e-04
"10435",0
"10436",0
"10437",0.02625
"10438",0.00300932000834149
"10439",0.000833333333333333
